shot_id,episode,scene,shot_number,duration,shot_type,camera_angle,camera_movement,lens,focus,key_light,lighting_style,color_temp,light_direction,shadows,framing,depth,headroom,lead_room,negative_space,character,emotion,action,eyeline,blocking,location,time_of_day,weather,props,costume,color_palette,dialogue,sfx,music,ambience,transition_in,transition_out,pacing,beat,phase,emotional_intensity,purpose_in_arc,visual_subtext,fg_element,mg_focus,bg_ambiance,space_emotion,director_ref,prompt_style,prompt_mood,prompt_lighting
"E002_S030","2","2","30","2.6","ECU","Eye-level","Handheld","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","Yes","湯婆婆","緊張","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","翠綠自然、橙紅黃昏、神秘紫藍","","環境音","","氛圍","Cut","Cut","Medium","Setup","起","8","鋪墊","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","宮崎駿","吉卜力風格、細膩自然光、動畫式高光","成長、自我認知、環境保護","cinematic"
"E002_S031","2","3","31","2.0","CU","High-angle","Steadicam","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","無臉男","悲傷","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","翠綠自然、橙紅黃昏、神秘紫藍","","環境音","","氛圍","Cut","Cut","Medium","Build","起","8","升溫","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","宮崎駿","吉卜力風格、細膩自然光、動畫式高光","成長、自我認知、環境保護","cinematic"
"E002_S032","2","3","32","2.2","MCU","Low-angle","Static","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","千尋/小千","喜悅","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","翠綠自然、橙紅黃昏、神秘紫藍","對話","環境音","配樂","氛圍","Cut","Cut","Medium","Tension","起","9","爆發","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","宮崎駿","吉卜力風格、細膩自然光、動畫式高光","成長、自我認知、環境保護","cinematic"
"E002_S033","2","3","33","3.3","MS","Dutch","Pan-L","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","白龍/琥珀川","憤怒","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","翠綠自然、橙紅黃昏、神秘紫藍","","環境音","","氛圍","Cut","Cut","Medium","Climax","起","9","回落","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","宮崎駿","吉卜力風格、細膩自然光、動畫式高光","成長、自我認知、環境保護","cinematic"
"E002_S034","2","3","34","3.4","MLS","Bird-eye","Pan-R","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","湯婆婆","恐懼","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","翠綠自然、橙紅黃昏、神秘紫藍","","環境音","","氛圍","Cut","Cut","Medium","Release","起","9","餘韻","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","宮崎駿","吉卜力風格、細膩自然光、動畫式高光","成長、自我認知、環境保護","cinematic"
"E002_S035","2","3","35","3.0","LS","Eye-level","Dolly-in","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","Yes","無臉男","希望","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","翠綠自然、橙紅黃昏、神秘紫藍","","環境音","","氛圍","Cut","Cut","Medium","Setup","起","9","鋪墊","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","宮崎駿","吉卜力風格、細膩自然光、動畫式高光","成長、自我認知、環境保護","cinematic"
"E002_S036","2","3","36","3.3","ELS","High-angle","Dolly-out","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","千尋/小千","絕望","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","翠綠自然、橙紅黃昏、神秘紫藍","對話","環境音","","氛圍","Cut","Cut","Medium","Build","起","10","升溫","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","宮崎駿","吉卜力風格、細膩自然光、動畫式高光","成長、自我認知、環境保護","cinematic"
"E002_S037","2","3","37","3.7","OTS","Low-angle","Crane","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","白龍/琥珀川","平靜","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","翠綠自然、橙紅黃昏、神秘紫藍","","環境音","","氛圍","Cut","Cut","Medium","Tension","起","10","爆發","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","宮崎駿","吉卜力風格、細膩自然光、動畫式高光","成長、自我認知、環境保護","cinematic"
"E002_S038","2","3","38","3.8","POV","Dutch","Handheld","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","湯婆婆","驚訝","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","翠綠自然、橙紅黃昏、神秘紫藍","","環境音","","氛圍","Cut","Cut","Medium","Climax","起","10","回落","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","宮崎駿","吉卜力風格、細膩自然光、動畫式高光","成長、自我認知、環境保護","cinematic"
"E002_S039","2","3","39","3.2","2Shot","Bird-eye","Steadicam","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","無臉男","糾結","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","翠綠自然、橙紅黃昏、神秘紫藍","","環境音","","氛圍","Cut","Cut","Medium","Release","起","10","餘韻","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","宮崎駿","吉卜力風格、細膩自然光、動畫式高光","成長、自我認知、環境保護","cinematic"
"E002_S040","2","3","40","3.1","ECU","Eye-level","Static","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","Yes","千尋/小千","緊張","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","翠綠自然、橙紅黃昏、神秘紫藍","對話","環境音","配樂","氛圍","Cut","Cut","Medium","Setup","起","10","鋪墊","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","宮崎駿","吉卜力風格、細膩自然光、動畫式高光","成長、自我認知、環境保護","cinematic"
"E002_S041","2","3","41","2.7","CU","High-angle","Pan-L","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","白龍/琥珀川","悲傷","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","翠綠自然、橙紅黃昏、神秘紫藍","","環境音","","氛圍","Cut","Cut","Medium","Build","起","10","升溫","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","宮崎駿","吉卜力風格、細膩自然光、動畫式高光","成長、自我認知、環境保護","cinematic"
"E002_S042","2","3","42","2.8","MCU","Low-angle","Pan-R","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","湯婆婆","喜悅","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","翠綠自然、橙紅黃昏、神秘紫藍","","環境音","","氛圍","Cut","Cut","Medium","Tension","起","10","爆發","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","宮崎駿","吉卜力風格、細膩自然光、動畫式高光","成長、自我認知、環境保護","cinematic"
"E002_S043","2","3","43","2.3","MS","Dutch","Dolly-in","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","無臉男","憤怒","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","翠綠自然、橙紅黃昏、神秘紫藍","","環境音","","氛圍","Cut","Cut","Medium","Climax","起","10","回落","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","宮崎駿","吉卜力風格、細膩自然光、動畫式高光","成長、自我認知、環境保護","cinematic"
"E002_S044","2","3","44","3.1","MLS","Bird-eye","Dolly-out","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","千尋/小千","恐懼","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","翠綠自然、橙紅黃昏、神秘紫藍","對話","環境音","","氛圍","Cut","Cut","Medium","Release","起","10","餘韻","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","宮崎駿","吉卜力風格、細膩自然光、動畫式高光","成長、自我認知、環境保護","cinematic"
"E002_S045","2","3","45","3.7","LS","Eye-level","Crane","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","Yes","白龍/琥珀川","希望","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","翠綠自然、橙紅黃昏、神秘紫藍","","環境音","","氛圍","Cut","Cut","Medium","Setup","起","10","鋪墊","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","宮崎駿","吉卜力風格、細膩自然光、動畫式高光","成長、自我認知、環境保護","cinematic"
"E003_S001","3","1","1","2.7","CU","High-angle","Pan-L","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","白龍/琥珀川","悲傷","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","翠綠自然、橙紅黃昏、神秘紫藍","","環境音","","氛圍","Cut","Cut","Medium","Build","起","0","升溫","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","宮崎駿","吉卜力風格、細膩自然光、動畫式高光","成長、自我認知、環境保護","cinematic"
"E003_S002","3","1","2","3.2","MCU","Low-angle","Pan-R","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","湯婆婆","喜悅","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","翠綠自然、橙紅黃昏、神秘紫藍","","環境音","","氛圍","Cut","Cut","Medium","Tension","起","0","爆發","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","宮崎駿","吉卜力風格、細膩自然光、動畫式高光","成長、自我認知、環境保護","cinematic"
"E003_S003","3","1","3","2.3","MS","Dutch","Dolly-in","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","無臉男","憤怒","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","翠綠自然、橙紅黃昏、神秘紫藍","","環境音","","氛圍","Cut","Cut","Medium","Climax","起","0","回落","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","宮崎駿","吉卜力風格、細膩自然光、動畫式高光","成長、自我認知、環境保護","cinematic"
"E003_S004","3","1","4","3.8","MLS","Bird-eye","Dolly-out","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","千尋/小千","恐懼","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","翠綠自然、橙紅黃昏、神秘紫藍","對話","環境音","","氛圍","Cut","Cut","Medium","Release","起","0","餘韻","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","宮崎駿","吉卜力風格、細膩自然光、動畫式高光","成長、自我認知、環境保護","cinematic"
"E003_S005","3","1","5","4.0","LS","Eye-level","Crane","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","Yes","白龍/琥珀川","希望","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","翠綠自然、橙紅黃昏、神秘紫藍","","環境音","","氛圍","Cut","Cut","Medium","Setup","起","1","鋪墊","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","宮崎駿","吉卜力風格、細膩自然光、動畫式高光","成長、自我認知、環境保護","cinematic"
"E003_S006","3","1","6","2.8","ELS","High-angle","Handheld","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","湯婆婆","絕望","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","翠綠自然、橙紅黃昏、神秘紫藍","","環境音","","氛圍","Cut","Cut","Medium","Build","起","1","升溫","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","宮崎駿","吉卜力風格、細膩自然光、動畫式高光","成長、自我認知、環境保護","cinematic"
"E003_S007","3","1","7","2.3","OTS","Low-angle","Steadicam","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","無臉男","平靜","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","翠綠自然、橙紅黃昏、神秘紫藍","","環境音","","氛圍","Cut","Cut","Medium","Tension","起","1","爆發","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","宮崎駿","吉卜力風格、細膩自然光、動畫式高光","成長、自我認知、環境保護","cinematic"
"E003_S008","3","1","8","2.8","POV","Dutch","Static","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","千尋/小千","驚訝","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","翠綠自然、橙紅黃昏、神秘紫藍","對話","環境音","配樂","氛圍","Cut","Cut","Medium","Climax","起","1","回落","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","宮崎駿","吉卜力風格、細膩自然光、動畫式高光","成長、自我認知、環境保護","cinematic"
"E003_S009","3","1","9","3.6","2Shot","Bird-eye","Pan-L","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","白龍/琥珀川","糾結","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","翠綠自然、橙紅黃昏、神秘紫藍","","環境音","","氛圍","Cut","Cut","Medium","Release","起","2","餘韻","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","宮崎駿","吉卜力風格、細膩自然光、動畫式高光","成長、自我認知、環境保護","cinematic"
"E003_S010","3","1","10","2.6","ECU","Eye-level","Pan-R","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","Yes","湯婆婆","緊張","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","翠綠自然、橙紅黃昏、神秘紫藍","","環境音","","氛圍","Cut","Cut","Medium","Setup","起","2","鋪墊","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","宮崎駿","吉卜力風格、細膩自然光、動畫式高光","成長、自我認知、環境保護","cinematic"
"E003_S011","3","1","11","3.9","CU","High-angle","Dolly-in","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","無臉男","悲傷","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","翠綠自然、橙紅黃昏、神秘紫藍","","環境音","","氛圍","Cut","Cut","Medium","Build","起","2","升溫","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","宮崎駿","吉卜力風格、細膩自然光、動畫式高光","成長、自我認知、環境保護","cinematic"
"E003_S012","3","1","12","3.3","MCU","Low-angle","Dolly-out","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","千尋/小千","喜悅","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","翠綠自然、橙紅黃昏、神秘紫藍","對話","環境音","","氛圍","Cut","Cut","Medium","Tension","起","2","爆發","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","宮崎駿","吉卜力風格、細膩自然光、動畫式高光","成長、自我認知、環境保護","cinematic"
"E003_S013","3","1","13","3.0","MS","Dutch","Crane","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","白龍/琥珀川","憤怒","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","翠綠自然、橙紅黃昏、神秘紫藍","","環境音","","氛圍","Cut","Cut","Medium","Climax","起","2","回落","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","宮崎駿","吉卜力風格、細膩自然光、動畫式高光","成長、自我認知、環境保護","cinematic"
"E003_S014","3","1","14","2.7","MLS","Bird-eye","Handheld","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","湯婆婆","恐懼","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","翠綠自然、橙紅黃昏、神秘紫藍","","環境音","","氛圍","Cut","Cut","Medium","Release","起","3","餘韻","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","宮崎駿","吉卜力風格、細膩自然光、動畫式高光","成長、自我認知、環境保護","cinematic"
"E003_S015","3","1","15","3.2","LS","Eye-level","Steadicam","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","Yes","無臉男","希望","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","翠綠自然、橙紅黃昏、神秘紫藍","","環境音","","氛圍","Cut","Cut","Medium","Setup","起","3","鋪墊","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","宮崎駿","吉卜力風格、細膩自然光、動畫式高光","成長、自我認知、環境保護","cinematic"
"E003_S016","3","2","16","2.7","ELS","High-angle","Static","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","千尋/小千","絕望","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","翠綠自然、橙紅黃昏、神秘紫藍","對話","環境音","配樂","氛圍","Cut","Cut","Medium","Build","起","3","升溫","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","宮崎駿","吉卜力風格、細膩自然光、動畫式高光","成長、自我認知、環境保護","cinematic"
"E003_S017","3","2","17","2.2","OTS","Low-angle","Pan-L","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","白龍/琥珀川","平靜","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","翠綠自然、橙紅黃昏、神秘紫藍","","環境音","","氛圍","Cut","Cut","Medium","Tension","起","3","爆發","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","宮崎駿","吉卜力風格、細膩自然光、動畫式高光","成長、自我認知、環境保護","cinematic"
"E003_S018","3","2","18","2.3","POV","Dutch","Pan-R","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","湯婆婆","驚訝","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","翠綠自然、橙紅黃昏、神秘紫藍","","環境音","","氛圍","Cut","Cut","Medium","Climax","起","4","回落","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","宮崎駿","吉卜力風格、細膩自然光、動畫式高光","成長、自我認知、環境保護","cinematic"
"E003_S019","3","2","19","2.7","2Shot","Bird-eye","Dolly-in","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","無臉男","糾結","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","翠綠自然、橙紅黃昏、神秘紫藍","","環境音","","氛圍","Cut","Cut","Medium","Release","起","4","餘韻","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","宮崎駿","吉卜力風格、細膩自然光、動畫式高光","成長、自我認知、環境保護","cinematic"
"E003_S020","3","2","20","2.7","ECU","Eye-level","Dolly-out","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","Yes","千尋/小千","緊張","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","翠綠自然、橙紅黃昏、神秘紫藍","對話","環境音","","氛圍","Cut","Cut","Medium","Setup","起","4","鋪墊","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","宮崎駿","吉卜力風格、細膩自然光、動畫式高光","成長、自我認知、環境保護","cinematic"
"E003_S021","3","2","21","3.1","CU","High-angle","Crane","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","白龍/琥珀川","悲傷","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","翠綠自然、橙紅黃昏、神秘紫藍","","環境音","","氛圍","Cut","Cut","Medium","Build","起","4","升溫","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","宮崎駿","吉卜力風格、細膩自然光、動畫式高光","成長、自我認知、環境保護","cinematic"
"E003_S022","3","2","22","2.4","MCU","Low-angle","Handheld","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","湯婆婆","喜悅","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","翠綠自然、橙紅黃昏、神秘紫藍","","環境音","","氛圍","Cut","Cut","Medium","Tension","起","4","爆發","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","宮崎駿","吉卜力風格、細膩自然光、動畫式高光","成長、自我認知、環境保護","cinematic"
"E003_S023","3","2","23","3.8","MS","Dutch","Steadicam","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","無臉男","憤怒","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","翠綠自然、橙紅黃昏、神秘紫藍","","環境音","","氛圍","Cut","Cut","Medium","Climax","起","5","回落","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","宮崎駿","吉卜力風格、細膩自然光、動畫式高光","成長、自我認知、環境保護","cinematic"
"E003_S024","3","2","24","2.2","MLS","Bird-eye","Static","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","千尋/小千","恐懼","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","翠綠自然、橙紅黃昏、神秘紫藍","對話","環境音","配樂","氛圍","Cut","Cut","Medium","Release","起","5","餘韻","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","宮崎駿","吉卜力風格、細膩自然光、動畫式高光","成長、自我認知、環境保護","cinematic"
"E003_S025","3","2","25","3.9","LS","Eye-level","Pan-L","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","Yes","白龍/琥珀川","希望","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","翠綠自然、橙紅黃昏、神秘紫藍","","環境音","","氛圍","Cut","Cut","Medium","Setup","起","5","鋪墊","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","宮崎駿","吉卜力風格、細膩自然光、動畫式高光","成長、自我認知、環境保護","cinematic"
"E003_S026","3","2","26","3.6","ELS","High-angle","Pan-R","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","湯婆婆","絕望","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","翠綠自然、橙紅黃昏、神秘紫藍","","環境音","","氛圍","Cut","Cut","Medium","Build","起","5","升溫","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","宮崎駿","吉卜力風格、細膩自然光、動畫式高光","成長、自我認知、環境保護","cinematic"
"E003_S027","3","2","27","2.3","OTS","Low-angle","Dolly-in","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","無臉男","平靜","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","翠綠自然、橙紅黃昏、神秘紫藍","","環境音","","氛圍","Cut","Cut","Medium","Tension","起","6","爆發","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","宮崎駿","吉卜力風格、細膩自然光、動畫式高光","成長、自我認知、環境保護","cinematic"
"E003_S028","3","2","28","3.9","POV","Dutch","Dolly-out","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","千尋/小千","驚訝","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","翠綠自然、橙紅黃昏、神秘紫藍","對話","環境音","","氛圍","Cut","Cut","Medium","Climax","起","6","回落","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","宮崎駿","吉卜力風格、細膩自然光、動畫式高光","成長、自我認知、環境保護","cinematic"
"E003_S029","3","2","29","2.4","2Shot","Bird-eye","Crane","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","白龍/琥珀川","糾結","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","翠綠自然、橙紅黃昏、神秘紫藍","","環境音","","氛圍","Cut","Cut","Medium","Release","起","6","餘韻","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","宮崎駿","吉卜力風格、細膩自然光、動畫式高光","成長、自我認知、環境保護","cinematic"
"E003_S030","3","2","30","3.5","ECU","Eye-level","Handheld","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","Yes","湯婆婆","緊張","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","翠綠自然、橙紅黃昏、神秘紫藍","","環境音","","氛圍","Cut","Cut","Medium","Setup","起","6","鋪墊","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","宮崎駿","吉卜力風格、細膩自然光、動畫式高光","成長、自我認知、環境保護","cinematic"
"E003_S031","3","3","31","3.9","CU","High-angle","Steadicam","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","無臉男","悲傷","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","翠綠自然、橙紅黃昏、神秘紫藍","","環境音","","氛圍","Cut","Cut","Medium","Build","起","6","升溫","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","宮崎駿","吉卜力風格、細膩自然光、動畫式高光","成長、自我認知、環境保護","cinematic"
"E003_S032","3","3","32","3.8","MCU","Low-angle","Static","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","千尋/小千","喜悅","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","翠綠自然、橙紅黃昏、神秘紫藍","對話","環境音","配樂","氛圍","Cut","Cut","Medium","Tension","起","7","爆發","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","宮崎駿","吉卜力風格、細膩自然光、動畫式高光","成長、自我認知、環境保護","cinematic"
