shot_id,episode,scene,shot_number,duration,shot_type,camera_angle,camera_movement,lens,focus,key_light,lighting_style,color_temp,light_direction,shadows,framing,depth,headroom,lead_room,negative_space,character,emotion,action,eyeline,blocking,location,time_of_day,weather,props,costume,color_palette,dialogue,sfx,music,ambience,transition_in,transition_out,pacing,beat,phase,emotional_intensity,purpose_in_arc,visual_subtext,fg_element,mg_focus,bg_ambiance,space_emotion,director_ref,prompt_style,prompt_mood,prompt_lighting
"E002_S037","2","3","37","2.2","OTS","Low-angle","Crane","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","段小樓","平靜","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","灰藍冷色、戲服濃艷、血紅意象","","環境音","","氛圍","Cut","Cut","Medium","Tension","承","4","爆發","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","陳凱歌","中式留白美學、色彩象徵、框中景構圖","戲夢人生、時代命運、性別認同","cinematic"
"E002_S038","2","3","38","2.5","POV","Dutch","Handheld","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","菊仙","驚訝","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","灰藍冷色、戲服濃艷、血紅意象","","環境音","","氛圍","Cut","Cut","Medium","Climax","承","4","回落","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","陳凱歌","中式留白美學、色彩象徵、框中景構圖","戲夢人生、時代命運、性別認同","cinematic"
"E002_S039","2","3","39","3.8","2Shot","Bird-eye","Steadicam","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","關師傅","糾結","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","灰藍冷色、戲服濃艷、血紅意象","","環境音","","氛圍","Cut","Cut","Medium","Release","承","4","餘韻","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","陳凱歌","中式留白美學、色彩象徵、框中景構圖","戲夢人生、時代命運、性別認同","cinematic"
"E002_S040","2","3","40","3.2","ECU","Eye-level","Static","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","Yes","程蝶衣","緊張","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","灰藍冷色、戲服濃艷、血紅意象","對話","環境音","配樂","氛圍","Cut","Cut","Medium","Setup","承","4","鋪墊","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","陳凱歌","中式留白美學、色彩象徵、框中景構圖","戲夢人生、時代命運、性別認同","cinematic"
"E002_S041","2","3","41","3.5","CU","High-angle","Pan-L","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","段小樓","悲傷","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","灰藍冷色、戲服濃艷、血紅意象","","環境音","","氛圍","Cut","Cut","Medium","Build","承","4","升溫","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","陳凱歌","中式留白美學、色彩象徵、框中景構圖","戲夢人生、時代命運、性別認同","cinematic"
"E002_S042","2","3","42","2.9","MCU","Low-angle","Pan-R","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","菊仙","喜悅","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","灰藍冷色、戲服濃艷、血紅意象","","環境音","","氛圍","Cut","Cut","Medium","Tension","承","4","爆發","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","陳凱歌","中式留白美學、色彩象徵、框中景構圖","戲夢人生、時代命運、性別認同","cinematic"
"E002_S043","2","3","43","2.2","MS","Dutch","Dolly-in","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","關師傅","憤怒","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","灰藍冷色、戲服濃艷、血紅意象","","環境音","","氛圍","Cut","Cut","Medium","Climax","承","4","回落","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","陳凱歌","中式留白美學、色彩象徵、框中景構圖","戲夢人生、時代命運、性別認同","cinematic"
"E002_S044","2","3","44","3.0","MLS","Bird-eye","Dolly-out","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","程蝶衣","恐懼","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","灰藍冷色、戲服濃艷、血紅意象","對話","環境音","","氛圍","Cut","Cut","Medium","Release","承","4","餘韻","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","陳凱歌","中式留白美學、色彩象徵、框中景構圖","戲夢人生、時代命運、性別認同","cinematic"
"E002_S045","2","3","45","3.8","LS","Eye-level","Crane","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","Yes","段小樓","希望","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","灰藍冷色、戲服濃艷、血紅意象","","環境音","","氛圍","Cut","Cut","Medium","Setup","承","5","鋪墊","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","陳凱歌","中式留白美學、色彩象徵、框中景構圖","戲夢人生、時代命運、性別認同","cinematic"
"E002_S046","2","4","46","3.1","ELS","High-angle","Handheld","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","菊仙","絕望","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","灰藍冷色、戲服濃艷、血紅意象","","環境音","","氛圍","Cut","Cut","Medium","Build","承","5","升溫","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","陳凱歌","中式留白美學、色彩象徵、框中景構圖","戲夢人生、時代命運、性別認同","cinematic"
"E002_S047","2","4","47","3.7","OTS","Low-angle","Steadicam","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","關師傅","平靜","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","灰藍冷色、戲服濃艷、血紅意象","","環境音","","氛圍","Cut","Cut","Medium","Tension","承","5","爆發","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","陳凱歌","中式留白美學、色彩象徵、框中景構圖","戲夢人生、時代命運、性別認同","cinematic"
"E002_S048","2","4","48","2.2","POV","Dutch","Static","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","程蝶衣","驚訝","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","灰藍冷色、戲服濃艷、血紅意象","對話","環境音","配樂","氛圍","Cut","Cut","Medium","Climax","承","5","回落","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","陳凱歌","中式留白美學、色彩象徵、框中景構圖","戲夢人生、時代命運、性別認同","cinematic"
"E002_S049","2","4","49","3.2","2Shot","Bird-eye","Pan-L","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","段小樓","糾結","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","灰藍冷色、戲服濃艷、血紅意象","","環境音","","氛圍","Cut","Cut","Medium","Release","承","5","餘韻","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","陳凱歌","中式留白美學、色彩象徵、框中景構圖","戲夢人生、時代命運、性別認同","cinematic"
"E002_S050","2","4","50","2.7","ECU","Eye-level","Pan-R","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","Yes","菊仙","緊張","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","灰藍冷色、戲服濃艷、血紅意象","","環境音","","氛圍","Cut","Cut","Medium","Setup","承","5","鋪墊","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","陳凱歌","中式留白美學、色彩象徵、框中景構圖","戲夢人生、時代命運、性別認同","cinematic"
"E002_S051","2","4","51","2.7","CU","High-angle","Dolly-in","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","關師傅","悲傷","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","灰藍冷色、戲服濃艷、血紅意象","","環境音","","氛圍","Cut","Cut","Medium","Build","承","5","升溫","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","陳凱歌","中式留白美學、色彩象徵、框中景構圖","戲夢人生、時代命運、性別認同","cinematic"
"E002_S052","2","4","52","3.4","MCU","Low-angle","Dolly-out","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","程蝶衣","喜悅","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","灰藍冷色、戲服濃艷、血紅意象","對話","環境音","","氛圍","Cut","Cut","Medium","Tension","承","5","爆發","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","陳凱歌","中式留白美學、色彩象徵、框中景構圖","戲夢人生、時代命運、性別認同","cinematic"
"E002_S053","2","4","53","2.4","MS","Dutch","Crane","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","段小樓","憤怒","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","灰藍冷色、戲服濃艷、血紅意象","","環境音","","氛圍","Cut","Cut","Medium","Climax","承","5","回落","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","陳凱歌","中式留白美學、色彩象徵、框中景構圖","戲夢人生、時代命運、性別認同","cinematic"
"E002_S054","2","4","54","3.6","MLS","Bird-eye","Handheld","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","菊仙","恐懼","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","灰藍冷色、戲服濃艷、血紅意象","","環境音","","氛圍","Cut","Cut","Medium","Release","承","5","餘韻","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","陳凱歌","中式留白美學、色彩象徵、框中景構圖","戲夢人生、時代命運、性別認同","cinematic"
"E002_S055","2","4","55","2.7","LS","Eye-level","Steadicam","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","Yes","關師傅","希望","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","灰藍冷色、戲服濃艷、血紅意象","","環境音","","氛圍","Cut","Cut","Medium","Setup","承","5","鋪墊","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","陳凱歌","中式留白美學、色彩象徵、框中景構圖","戲夢人生、時代命運、性別認同","cinematic"
"E002_S056","2","4","56","2.9","ELS","High-angle","Static","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","程蝶衣","絕望","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","灰藍冷色、戲服濃艷、血紅意象","對話","環境音","配樂","氛圍","Cut","Cut","Medium","Build","承","5","升溫","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","陳凱歌","中式留白美學、色彩象徵、框中景構圖","戲夢人生、時代命運、性別認同","cinematic"
"E002_S057","2","4","57","3.0","OTS","Low-angle","Pan-L","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","段小樓","平靜","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","灰藍冷色、戲服濃艷、血紅意象","","環境音","","氛圍","Cut","Cut","Medium","Tension","承","5","爆發","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","陳凱歌","中式留白美學、色彩象徵、框中景構圖","戲夢人生、時代命運、性別認同","cinematic"
"E002_S058","2","4","58","2.2","POV","Dutch","Pan-R","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","菊仙","驚訝","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","灰藍冷色、戲服濃艷、血紅意象","","環境音","","氛圍","Cut","Cut","Medium","Climax","承","5","回落","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","陳凱歌","中式留白美學、色彩象徵、框中景構圖","戲夢人生、時代命運、性別認同","cinematic"
"E002_S059","2","4","59","2.6","2Shot","Bird-eye","Dolly-in","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","關師傅","糾結","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","灰藍冷色、戲服濃艷、血紅意象","","環境音","","氛圍","Cut","Cut","Medium","Release","承","5","餘韻","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","陳凱歌","中式留白美學、色彩象徵、框中景構圖","戲夢人生、時代命運、性別認同","cinematic"
"E002_S060","2","4","60","3.2","ECU","Eye-level","Dolly-out","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","Yes","程蝶衣","緊張","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","灰藍冷色、戲服濃艷、血紅意象","對話","環境音","","氛圍","Cut","Cut","Medium","Setup","承","6","鋪墊","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","陳凱歌","中式留白美學、色彩象徵、框中景構圖","戲夢人生、時代命運、性別認同","cinematic"
"E002_S061","2","5","61","2.9","CU","High-angle","Crane","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","段小樓","悲傷","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","灰藍冷色、戲服濃艷、血紅意象","","環境音","","氛圍","Cut","Cut","Medium","Build","承","6","升溫","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","陳凱歌","中式留白美學、色彩象徵、框中景構圖","戲夢人生、時代命運、性別認同","cinematic"
"E002_S062","2","5","62","2.9","MCU","Low-angle","Handheld","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","菊仙","喜悅","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","灰藍冷色、戲服濃艷、血紅意象","","環境音","","氛圍","Cut","Cut","Medium","Tension","承","6","爆發","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","陳凱歌","中式留白美學、色彩象徵、框中景構圖","戲夢人生、時代命運、性別認同","cinematic"
"E002_S063","2","5","63","2.7","MS","Dutch","Steadicam","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","關師傅","憤怒","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","灰藍冷色、戲服濃艷、血紅意象","","環境音","","氛圍","Cut","Cut","Medium","Climax","承","6","回落","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","陳凱歌","中式留白美學、色彩象徵、框中景構圖","戲夢人生、時代命運、性別認同","cinematic"
"E002_S064","2","5","64","2.5","MLS","Bird-eye","Static","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","程蝶衣","恐懼","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","灰藍冷色、戲服濃艷、血紅意象","對話","環境音","配樂","氛圍","Cut","Cut","Medium","Release","承","6","餘韻","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","陳凱歌","中式留白美學、色彩象徵、框中景構圖","戲夢人生、時代命運、性別認同","cinematic"
"E002_S065","2","5","65","3.0","LS","Eye-level","Pan-L","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","Yes","段小樓","希望","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","灰藍冷色、戲服濃艷、血紅意象","","環境音","","氛圍","Cut","Cut","Medium","Setup","承","6","鋪墊","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","陳凱歌","中式留白美學、色彩象徵、框中景構圖","戲夢人生、時代命運、性別認同","cinematic"
"E002_S066","2","5","66","3.6","ELS","High-angle","Pan-R","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","菊仙","絕望","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","灰藍冷色、戲服濃艷、血紅意象","","環境音","","氛圍","Cut","Cut","Medium","Build","承","6","升溫","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","陳凱歌","中式留白美學、色彩象徵、框中景構圖","戲夢人生、時代命運、性別認同","cinematic"
"E002_S067","2","5","67","4.0","OTS","Low-angle","Dolly-in","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","關師傅","平靜","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","灰藍冷色、戲服濃艷、血紅意象","","環境音","","氛圍","Cut","Cut","Medium","Tension","承","6","爆發","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","陳凱歌","中式留白美學、色彩象徵、框中景構圖","戲夢人生、時代命運、性別認同","cinematic"
"E002_S068","2","5","68","2.8","POV","Dutch","Dolly-out","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","程蝶衣","驚訝","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","灰藍冷色、戲服濃艷、血紅意象","對話","環境音","","氛圍","Cut","Cut","Medium","Climax","承","6","回落","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","陳凱歌","中式留白美學、色彩象徵、框中景構圖","戲夢人生、時代命運、性別認同","cinematic"
"E002_S069","2","5","69","4.0","2Shot","Bird-eye","Crane","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","段小樓","糾結","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","灰藍冷色、戲服濃艷、血紅意象","","環境音","","氛圍","Cut","Cut","Medium","Release","承","6","餘韻","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","陳凱歌","中式留白美學、色彩象徵、框中景構圖","戲夢人生、時代命運、性別認同","cinematic"
"E002_S070","2","5","70","3.4","ECU","Eye-level","Handheld","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","Yes","菊仙","緊張","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","灰藍冷色、戲服濃艷、血紅意象","","環境音","","氛圍","Cut","Cut","Medium","Setup","承","6","鋪墊","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","陳凱歌","中式留白美學、色彩象徵、框中景構圖","戲夢人生、時代命運、性別認同","cinematic"
"E002_S071","2","5","71","3.3","CU","High-angle","Steadicam","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","關師傅","悲傷","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","灰藍冷色、戲服濃艷、血紅意象","","環境音","","氛圍","Cut","Cut","Medium","Build","承","6","升溫","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","陳凱歌","中式留白美學、色彩象徵、框中景構圖","戲夢人生、時代命運、性別認同","cinematic"
"E002_S072","2","5","72","2.9","MCU","Low-angle","Static","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","程蝶衣","喜悅","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","灰藍冷色、戲服濃艷、血紅意象","對話","環境音","配樂","氛圍","Cut","Cut","Medium","Tension","承","6","爆發","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","陳凱歌","中式留白美學、色彩象徵、框中景構圖","戲夢人生、時代命運、性別認同","cinematic"
"E002_S073","2","5","73","3.0","MS","Dutch","Pan-L","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","段小樓","憤怒","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","灰藍冷色、戲服濃艷、血紅意象","","環境音","","氛圍","Cut","Cut","Medium","Climax","承","6","回落","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","陳凱歌","中式留白美學、色彩象徵、框中景構圖","戲夢人生、時代命運、性別認同","cinematic"
"E002_S074","2","5","74","2.0","MLS","Bird-eye","Pan-R","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","菊仙","恐懼","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","灰藍冷色、戲服濃艷、血紅意象","","環境音","","氛圍","Cut","Cut","Medium","Release","承","6","餘韻","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","陳凱歌","中式留白美學、色彩象徵、框中景構圖","戲夢人生、時代命運、性別認同","cinematic"
"E002_S075","2","5","75","2.7","LS","Eye-level","Dolly-in","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","Yes","關師傅","希望","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","灰藍冷色、戲服濃艷、血紅意象","","環境音","","氛圍","Cut","Cut","Medium","Setup","承","7","鋪墊","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","陳凱歌","中式留白美學、色彩象徵、框中景構圖","戲夢人生、時代命運、性別認同","cinematic"
"E002_S076","2","6","76","3.5","ELS","High-angle","Dolly-out","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","程蝶衣","絕望","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","灰藍冷色、戲服濃艷、血紅意象","對話","環境音","","氛圍","Cut","Cut","Medium","Build","承","7","升溫","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","陳凱歌","中式留白美學、色彩象徵、框中景構圖","戲夢人生、時代命運、性別認同","cinematic"
"E002_S077","2","6","77","2.2","OTS","Low-angle","Crane","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","段小樓","平靜","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","灰藍冷色、戲服濃艷、血紅意象","","環境音","","氛圍","Cut","Cut","Medium","Tension","承","7","爆發","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","陳凱歌","中式留白美學、色彩象徵、框中景構圖","戲夢人生、時代命運、性別認同","cinematic"
"E002_S078","2","6","78","2.9","POV","Dutch","Handheld","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","菊仙","驚訝","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","灰藍冷色、戲服濃艷、血紅意象","","環境音","","氛圍","Cut","Cut","Medium","Climax","承","7","回落","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","陳凱歌","中式留白美學、色彩象徵、框中景構圖","戲夢人生、時代命運、性別認同","cinematic"
"E002_S079","2","6","79","2.5","2Shot","Bird-eye","Steadicam","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","關師傅","糾結","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","灰藍冷色、戲服濃艷、血紅意象","","環境音","","氛圍","Cut","Cut","Medium","Release","承","7","餘韻","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","陳凱歌","中式留白美學、色彩象徵、框中景構圖","戲夢人生、時代命運、性別認同","cinematic"
"E002_S080","2","6","80","2.5","ECU","Eye-level","Static","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","Yes","程蝶衣","緊張","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","灰藍冷色、戲服濃艷、血紅意象","對話","環境音","配樂","氛圍","Cut","Cut","Medium","Setup","承","7","鋪墊","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","陳凱歌","中式留白美學、色彩象徵、框中景構圖","戲夢人生、時代命運、性別認同","cinematic"
"E002_S081","2","6","81","2.0","CU","High-angle","Pan-L","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","段小樓","悲傷","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","灰藍冷色、戲服濃艷、血紅意象","","環境音","","氛圍","Cut","Cut","Medium","Build","承","7","升溫","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","陳凱歌","中式留白美學、色彩象徵、框中景構圖","戲夢人生、時代命運、性別認同","cinematic"
"E002_S082","2","6","82","3.3","MCU","Low-angle","Pan-R","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","菊仙","喜悅","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","灰藍冷色、戲服濃艷、血紅意象","","環境音","","氛圍","Cut","Cut","Medium","Tension","承","7","爆發","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","陳凱歌","中式留白美學、色彩象徵、框中景構圖","戲夢人生、時代命運、性別認同","cinematic"
"E002_S083","2","6","83","2.5","MS","Dutch","Dolly-in","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","關師傅","憤怒","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","灰藍冷色、戲服濃艷、血紅意象","","環境音","","氛圍","Cut","Cut","Medium","Climax","承","7","回落","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","陳凱歌","中式留白美學、色彩象徵、框中景構圖","戲夢人生、時代命運、性別認同","cinematic"
"E002_S084","2","6","84","2.1","MLS","Bird-eye","Dolly-out","Normal 50mm","Deep","Soft-key","Rembrandt","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Layered","Normal","Lead-left","No","程蝶衣","恐懼","動作描述","Camera","Static","主要場景","日間","晴天","道具","服裝","灰藍冷色、戲服濃艷、血紅意象","對話","環境音","","氛圍","Cut","Cut","Medium","Release","承","7","餘韻","視覺潛台詞","前景元素","中景焦點","背景氛圍","空間情緒","陳凱歌","中式留白美學、色彩象徵、框中景構圖","戲夢人生、時代命運、性別認同","cinematic"
